Nombre;Tipo;SJR;Q;H_index;Total_docs;Total_docs_3_years;Total_refs;Total_cites_3_years;Citable_docs_3_years;Cites_doc_2_years;Ref_doc;Country;Url;Catalogue;Subject;Publisher;ISSN;Coverage;Scope;Graph
Robotics and Autonomous Systems;journal;1.303;Q1;141;189;465;10436;2667;462;5.71;55.22;Netherlands;https://www.scimagojr.com/journalsearch.php?q=18079&tip=sid&clean=0;Computer Science Applications
Information Processing in Agriculture;journal;1.302;Q1;55;74;146;3638;1702;146;9.77;49.16;China;https://www.scimagojr.com/journalsearch.php?q=21100804573&tip=sid&clean=0;Computer Science Applications
Data Science Journal;journal;1.290;Q1;28;42;108;1430;363;108;2.53;34.05;France;https://www.scimagojr.com/journalsearch.php?q=4700152809&tip=sid&clean=0;Computer Science Applications
Journal of Hospitality and Tourism Technology;journal;1.285;Q1;51;54;143;3032;985;138;6.49;56.15;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100220156&tip=sid&clean=0;Computer Science Applications
Computers and Structures;journal;1.274;Q1;161;162;408;8500;2190;407;5.27;52.47;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18171&tip=sid&clean=0;Computer Science Applications
INFORMS Journal on Computing;journal;1.264;Q1;90;75;368;3297;943;356;2.28;43.96;United States;https://www.scimagojr.com/journalsearch.php?q=25040&tip=sid&clean=0;Computer Science Applications
Digital Biomarkers;journal;1.250;Q1;24;16;59;707;336;58;4.92;44.19;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101059781&tip=sid&clean=0;Computer Science Applications
Information Technology for Development;journal;1.249;Q1;52;39;120;3402;817;109;6.04;87.23;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=14789&tip=sid&clean=0;Computer Science Applications
npj Systems Biology and Applications;journal;1.248;Q1;35;61;127;3945;467;126;3.68;64.67;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100875801&tip=sid&clean=0;Computer Science Applications
Information Technology and People;journal;1.244;Q1;76;236;281;22351;1959;276;6.83;94.71;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=130132&tip=sid&clean=0;Computer Science Applications
Egyptian Informatics Journal;journal;1.220;Q1;50;59;132;2774;1034;132;7.97;47.02;Netherlands;https://www.scimagojr.com/journalsearch.php?q=19700182731&tip=sid&clean=0;Computer Science Applications
Foundations and Trends in Programming Languages;journal;1.215;Q1;11;0;6;0;33;6;8.00;0.00;United States;https://www.scimagojr.com/journalsearch.php?q=21100872828&tip=sid&clean=0;Computer Science Applications
Mathematics of Operations Research;journal;1.215;Q1;92;93;268;3934;540;268;1.86;42.30;United States;https://www.scimagojr.com/journalsearch.php?q=22140&tip=sid&clean=0;Computer Science Applications
Industrial Management and Data Systems;journal;1.207;Q1;125;128;357;10281;2507;348;5.77;80.32;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19170&tip=sid&clean=0;Computer Science Applications
Computer Methods and Programs in Biomedicine;journal;1.189;Q1;138;485;1701;24507;11200;1691;5.63;50.53;Ireland;https://www.scimagojr.com/journalsearch.php?q=23604&tip=sid&clean=0;Computer Science Applications
Integrated Computer-Aided Engineering;journal;1.186;Q1;49;20;81;1251;414;71;5.10;62.55;Netherlands;https://www.scimagojr.com/journalsearch.php?q=18197&tip=sid&clean=0;Computer Science Applications
Inverse Problems;journal;1.185;Q1;127;169;517;7163;1308;513;2.05;42.38;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=28497&tip=sid&clean=0;Computer Science Applications
Structural and Multidisciplinary Optimization;journal;1.181;Q1;138;256;1064;12503;4674;1058;4.03;48.84;Germany;https://www.scimagojr.com/journalsearch.php?q=18661&tip=sid&clean=0;Computer Science Applications
Design Studies;journal;1.180;Q1;111;34;99;2193;482;96;4.53;64.50;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=36450&tip=sid&clean=0;Computer Science Applications
Cognitive Computation;journal;1.179;Q1;67;160;368;8341;2206;357;5.79;52.13;United States;https://www.scimagojr.com/journalsearch.php?q=19400158515&tip=sid&clean=0;Computer Science Applications
International Journal of Molecular Sciences;journal;1.179;Q1;269;17624;39649;1385837;217780;39088;5.00;78.63;Switzerland;https://www.scimagojr.com/journalsearch.php?q=25879&tip=sid&clean=0;Computer Science Applications
Dianli Xitong Zidonghua/Automation of Electric Power Systems;journal;1.171;Q1;108;450;1578;14311;7580;1578;5.29;31.80;China;https://www.scimagojr.com/journalsearch.php?q=25397&tip=sid&clean=0;Computer Science Applications
IACR Transactions on Symmetric Cryptology;journal;1.169;Q1;24;44;140;1592;425;137;2.34;36.18;Germany;https://www.scimagojr.com/journalsearch.php?q=21100898676&tip=sid&clean=0;Computer Science Applications
Journal of Biomedical Informatics;journal;1.160;Q1;128;235;649;14044;3629;575;5.05;59.76;United States;https://www.scimagojr.com/journalsearch.php?q=23706&tip=sid&clean=0;Computer Science Applications
Technology, Knowledge and Learning;journal;1.153;Q1;39;119;168;8035;1027;167;6.29;67.52;United States;https://www.scimagojr.com/journalsearch.php?q=19700200832&tip=sid&clean=0;Computer Science Applications
Designs, Codes, and Cryptography;journal;1.142;Q1;68;226;417;6743;826;413;1.83;29.84;Netherlands;https://www.scimagojr.com/journalsearch.php?q=25862&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Human-Machine Systems;journal;1.139;Q1;138;102;250;4867;1255;250;4.45;47.72;United States;https://www.scimagojr.com/journalsearch.php?q=21100285028&tip=sid&clean=0;Computer Science Applications
High-Confidence Computing;journal;1.137;Q1;9;41;40;1528;190;39;4.75;37.27;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21101092533&tip=sid&clean=0;Computer Science Applications
Journal of Computing in Civil Engineering;journal;1.137;Q1;97;58;180;3432;1138;180;5.23;59.17;United States;https://www.scimagojr.com/journalsearch.php?q=18643&tip=sid&clean=0;Computer Science Applications
Internet of Things and Cyber-Physical Systems;journal;1.136;Q1;12;24;25;2253;246;25;9.84;93.88;China;https://www.scimagojr.com/journalsearch.php?q=21101136681&tip=sid&clean=0;Computer Science Applications
IEEE Open Journal of Intelligent Transportation Systems;journal;1.119;Q1;12;69;123;3830;558;120;4.63;55.51;United States;https://www.scimagojr.com/journalsearch.php?q=21101066249&tip=sid&clean=0;Computer Science Applications
Journal of Rail Transport Planning and Management;journal;1.117;Q1;33;35;93;1351;421;90;3.20;38.60;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100197952&tip=sid&clean=0;Computer Science Applications
BMJ Health and Care Informatics;journal;1.114;Q1;43;75;175;1795;727;152;3.99;23.93;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100909462&tip=sid&clean=0;Computer Science Applications
International Journal of Automation and Computing;journal;1.113;Q1;50;0;139;0;800;139;4.43;0.00;China;https://www.scimagojr.com/journalsearch.php?q=5200152703&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Quantum Engineering;journal;1.104;Q1;16;60;121;2923;653;121;4.61;48.72;United States;https://www.scimagojr.com/journalsearch.php?q=21101068040&tip=sid&clean=0;Computer Science Applications
Journal of Computational Physics: X;journal;1.104;Q1;16;14;37;592;117;36;2.67;42.29;United States;https://www.scimagojr.com/journalsearch.php?q=21100899643&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Medical Robotics and Bionics;journal;1.102;Q1;23;94;280;5192;1144;273;3.82;55.23;United States;https://www.scimagojr.com/journalsearch.php?q=21101060161&tip=sid&clean=0;Computer Science Applications
Ecological Informatics;journal;1.101;Q1;77;416;737;29409;4903;729;6.45;70.69;Netherlands;https://www.scimagojr.com/journalsearch.php?q=3100147401&tip=sid&clean=0;Computer Science Applications
IEEE International Conference on Intelligent Robots and Systems;conference and proceedings;1.094;N/A;150;1197;3282;36797;9532;3278;2.26;30.74;United States;https://www.scimagojr.com/journalsearch.php?q=66854&tip=sid&clean=0;Computer Science Applications
IEEE Intelligent Transportation Systems Magazine;journal;1.091;Q1;58;124;271;4313;1174;236;4.40;34.78;United States;https://www.scimagojr.com/journalsearch.php?q=18300156720&tip=sid&clean=0;Computer Science Applications
Eurasip Journal on Information Security;journal;1.079;Q1;33;11;36;359;172;36;3.95;32.64;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100812851&tip=sid&clean=0;Computer Science Applications
Scientometrics;journal;1.079;Q1;144;320;1216;16756;4974;1120;3.86;52.36;Hungary;https://www.scimagojr.com/journalsearch.php?q=24222&tip=sid&clean=0;Computer Science Applications
Journal of Intelligent Transportation Systems: Technology, Planning, and Operations;journal;1.076;Q1;59;83;162;3689;729;159;4.02;44.45;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=144889&tip=sid&clean=0;Computer Science Applications
Engineering with Computers;journal;1.040;Q1;83;284;892;15638;6871;889;7.96;55.06;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18186&tip=sid&clean=0;Computer Science Applications
User Modeling and User-Adapted Interaction;journal;1.038;Q1;86;48;85;4073;440;79;4.86;84.85;Netherlands;https://www.scimagojr.com/journalsearch.php?q=18947&tip=sid&clean=0;Computer Science Applications
Bioprinting;journal;1.032;Q1;37;67;186;6484;1340;186;6.86;96.78;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100791825&tip=sid&clean=0;Computer Science Applications
Multiscale Modeling and Simulation;journal;1.028;Q1;75;58;179;2500;336;179;1.74;43.10;United States;https://www.scimagojr.com/journalsearch.php?q=144980&tip=sid&clean=0;Computer Science Applications
International Transactions in Operational Research;journal;1.027;Q1;66;246;403;14018;1747;397;4.09;56.98;Denmark;https://www.scimagojr.com/journalsearch.php?q=9700153238&tip=sid&clean=0;Computer Science Applications
International Journal of Human-Computer Interaction;journal;1.025;Q1;90;726;460;55426;3088;457;5.86;76.34;United States;https://www.scimagojr.com/journalsearch.php?q=19420&tip=sid&clean=0;Computer Science Applications
Brain Informatics;journal;1.016;Q1;30;34;77;2215;468;77;3.44;65.15;Germany;https://www.scimagojr.com/journalsearch.php?q=21100853527&tip=sid&clean=0;Computer Science Applications
BMC Bioinformatics;journal;1.005;Q1;242;480;1757;20730;5788;1751;3.07;43.19;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=17929&tip=sid&clean=0;Computer Science Applications
Journal of Electronic Commerce Research;journal;1.004;Q1;44;18;56;1526;288;56;2.88;84.78;United States;https://www.scimagojr.com/journalsearch.php?q=21100210920&tip=sid&clean=0;Computer Science Applications
BMC Medical Informatics and Decision Making;journal;1.002;Q1;97;295;1059;13415;4740;1057;3.87;45.47;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=23602&tip=sid&clean=0;Computer Science Applications
Complex Adaptive Systems Modeling;journal;0.996;Q1;19;0;6;0;29;6;0.00;0.00;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100873337&tip=sid&clean=0;Computer Science Applications
International Journal of Computer Integrated Manufacturing;journal;0.987;Q1;69;139;246;7441;1426;240;5.35;53.53;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18198&tip=sid&clean=0;Computer Science Applications
Proceedings of the ACM on Computer Graphics and Interactive Techniques;journal;0.985;Q1;18;51;112;2074;241;112;1.76;40.67;United States;https://www.scimagojr.com/journalsearch.php?q=21101055221&tip=sid&clean=0;Computer Science Applications
Journal of Mechanical Design;journal;0.983;Q1;139;77;528;4639;1935;511;3.67;60.25;United States;https://www.scimagojr.com/journalsearch.php?q=20979&tip=sid&clean=0;Computer Science Applications
Bioinformatics and Biology Insights;journal;0.974;Q1;32;54;105;3067;476;105;2.63;56.80;New Zealand;https://www.scimagojr.com/journalsearch.php?q=17300154968&tip=sid&clean=0;Computer Science Applications
Computing (Vienna/New York);journal;0.970;Q1;69;128;360;5463;1644;344;4.79;42.68;Austria;https://www.scimagojr.com/journalsearch.php?q=24407&tip=sid&clean=0;Computer Science Applications
International Journal of Critical Infrastructure Protection;journal;0.968;Q1;48;36;104;2121;549;99;5.38;58.92;Netherlands;https://www.scimagojr.com/journalsearch.php?q=17300154971&tip=sid&clean=0;Computer Science Applications
Intelligent Systems with Applications;journal;0.959;Q1;18;139;113;7413;744;113;5.81;53.33;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21101051831&tip=sid&clean=0;Computer Science Applications
BioData Mining;journal;0.958;Q1;38;35;101;1607;479;97;4.83;45.91;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=17300154988&tip=sid&clean=0;Computer Science Applications
IET Control Theory and Applications;journal;0.957;Q2;122;209;687;8329;1979;685;2.50;39.85;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=5100155079&tip=sid&clean=0;Computer Science Applications
ACS Physical Chemistry Au;journal;0.951;Q2;11;62;62;4670;217;57;3.50;75.32;United States;https://www.scimagojr.com/journalsearch.php?q=21101127319&tip=sid&clean=0;Computer Science Applications
International Journal of Digital Earth;journal;0.950;Q2;62;227;305;13061;1404;299;4.46;57.54;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19700187627&tip=sid&clean=0;Computer Science Applications
Information and Learning Science;journal;0.934;Q2;37;38;141;2436;576;135;2.15;64.11;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100805777&tip=sid&clean=0;Computer Science Applications
JMIR Infodemiology;journal;0.931;Q2;11;38;69;1895;295;68;4.28;49.87;Canada;https://www.scimagojr.com/journalsearch.php?q=21101129622&tip=sid&clean=0;Computer Science Applications
Big Earth Data;journal;0.928;Q2;25;51;90;3484;379;80;4.20;68.31;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101020024&tip=sid&clean=0;Computer Science Applications
Annals of GIS;journal;0.923;Q2;40;36;96;2114;437;89;2.90;58.72;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19700201402&tip=sid&clean=0;Computer Science Applications
Pervasive and Mobile Computing;journal;0.915;Q2;79;55;228;2867;944;214;3.70;52.13;Netherlands;https://www.scimagojr.com/journalsearch.php?q=3200147819&tip=sid&clean=0;Computer Science Applications
Match;journal;0.911;Q2;70;78;210;1926;449;210;2.45;24.69;Serbia;https://www.scimagojr.com/journalsearch.php?q=24756&tip=sid&clean=0;Computer Science Applications
Journal of Process Control;journal;0.908;Q2;129;167;430;7183;1838;430;3.79;43.01;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=14414&tip=sid&clean=0;Computer Science Applications
Virtual Reality and Intelligent Hardware;journal;0.907;Q2;20;38;114;1498;464;107;3.65;39.42;China;https://www.scimagojr.com/journalsearch.php?q=21101060163&tip=sid&clean=0;Computer Science Applications
Algorithmica;journal;0.905;Q2;81;153;404;5091;601;392;1.49;33.27;United States;https://www.scimagojr.com/journalsearch.php?q=23087&tip=sid&clean=0;Computer Science Applications
International Journal of Interactive Multimedia and Artificial Intelligence;journal;0.904;Q2;23;63;194;2654;706;180;3.37;42.13;Spain;https://www.scimagojr.com/journalsearch.php?q=21101049065&tip=sid&clean=0;Computer Science Applications
Computers and Chemical Engineering;journal;0.903;Q2;159;300;1103;15556;5020;1096;4.23;51.85;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=24600&tip=sid&clean=0;Computer Science Applications
Applied Clinical Informatics;journal;0.900;Q2;43;97;389;3593;893;376;1.99;37.04;Germany;https://www.scimagojr.com/journalsearch.php?q=21100258404&tip=sid&clean=0;Computer Science Applications
Journal of Digital Imaging;journal;0.900;Q2;75;215;435;8097;1985;422;3.46;37.66;Switzerland;https://www.scimagojr.com/journalsearch.php?q=17223&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Haptics;journal;0.896;Q2;67;120;256;3884;799;251;2.61;32.37;United States;https://www.scimagojr.com/journalsearch.php?q=12100154405&tip=sid&clean=0;Computer Science Applications
Journal of Safety Science and Resilience;journal;0.895;Q2;15;39;80;2037;463;76;4.46;52.23;China;https://www.scimagojr.com/journalsearch.php?q=21101082054&tip=sid&clean=0;Computer Science Applications
IEEE/ACM International Conference on Computer-Aided Design, Digest of Technical Papers;conference and proceedings;0.894;N/A;99;202;492;6434;1492;486;2.46;31.85;United States;https://www.scimagojr.com/journalsearch.php?q=51882&tip=sid&clean=0;Computer Science Applications
Journal of Theoretical and Applied Electronic Commerce Research;journal;0.892;Q2;47;113;297;8356;2139;290;7.11;73.95;Switzerland;https://www.scimagojr.com/journalsearch.php?q=6300153121&tip=sid&clean=0;Computer Science Applications
Journal of Forecasting;journal;0.885;Q2;68;118;257;5869;953;257;3.01;49.74;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=20606&tip=sid&clean=0;Computer Science Applications
Language Learning and Technology;journal;0.882;Q2;91;0;52;0;210;51;2.26;0.00;United States;https://www.scimagojr.com/journalsearch.php?q=27188&tip=sid&clean=0;Computer Science Applications
International Journal of Design;journal;0.876;Q2;52;18;60;1247;174;59;2.32;69.28;Taiwan;https://www.scimagojr.com/journalsearch.php?q=17600155397&tip=sid&clean=0;Computer Science Applications
Online Information Review;journal;0.876;Q2;75;90;235;5747;1157;230;4.70;63.86;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=15386&tip=sid&clean=0;Computer Science Applications
Enterprise Information Systems;journal;0.875;Q2;58;65;229;4566;1251;216;5.36;70.25;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=10900153330&tip=sid&clean=0;Computer Science Applications
Journal of Reliable Intelligent Environments;journal;0.874;Q2;23;35;75;1836;340;63;5.02;52.46;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100901156&tip=sid&clean=0;Computer Science Applications
Methods, Data, Analyses;journal;0.873;Q2;8;12;25;639;52;25;1.90;53.25;Germany;https://www.scimagojr.com/journalsearch.php?q=21100945714&tip=sid&clean=0;Computer Science Applications
TechTrends;journal;0.871;Q2;56;115;333;4927;1147;281;3.03;42.84;United States;https://www.scimagojr.com/journalsearch.php?q=4700152622&tip=sid&clean=0;Computer Science Applications
Big Data Research;journal;0.869;Q2;38;24;146;1104;748;143;4.98;46.00;United States;https://www.scimagojr.com/journalsearch.php?q=21100356018&tip=sid&clean=0;Computer Science Applications
Mechatronics;journal;0.869;Q2;107;120;305;4185;1187;300;3.82;34.88;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21096&tip=sid&clean=0;Computer Science Applications
Frontiers in Digital Health;journal;0.864;Q2;21;259;502;11536;1777;483;3.37;44.54;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101090720&tip=sid&clean=0;Computer Science Applications
International Journal of Control;journal;0.862;Q2;127;388;857;13984;1958;854;2.07;36.04;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=12342&tip=sid&clean=0;Computer Science Applications
Big Data;journal;0.858;Q2;41;43;145;1666;670;139;4.05;38.74;United States;https://www.scimagojr.com/journalsearch.php?q=21100780696&tip=sid&clean=0;Computer Science Applications
Semantic Web;journal;0.857;Q2;56;24;153;1478;580;148;2.79;61.58;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100269620&tip=sid&clean=0;Computer Science Applications
International journal of computer assisted radiology and surgery;journal;0.853;Q2;66;247;650;6327;2274;639;3.10;25.62;Germany;https://www.scimagojr.com/journalsearch.php?q=4700152490&tip=sid&clean=0;Computer Science Applications
Journal of Global Information Management;journal;0.838;Q2;46;107;200;7370;1080;200;5.65;68.88;United States;https://www.scimagojr.com/journalsearch.php?q=20608&tip=sid&clean=0;Computer Science Applications
American Journal of Distance Education;journal;0.836;Q2;31;46;84;1586;279;71;1.93;34.48;United States;https://www.scimagojr.com/journalsearch.php?q=19700200806&tip=sid&clean=0;Computer Science Applications
IET Quantum Communication;journal;0.835;Q2;10;26;58;1295;250;52;3.48;49.81;United States;https://www.scimagojr.com/journalsearch.php?q=21101092530&tip=sid&clean=0;Computer Science Applications
Journal of Cybersecurity;journal;0.833;Q2;26;24;67;1411;298;67;4.42;58.79;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100855505&tip=sid&clean=0;Computer Science Applications
EPJ Data Science;journal;0.829;Q2;45;61;151;3484;584;151;3.49;57.11;United States;https://www.scimagojr.com/journalsearch.php?q=21100397403&tip=sid&clean=0;Computer Science Applications
IEEE Consumer Electronics Magazine;trade journal;0.829;Q2;50;88;283;1143;1024;279;3.57;12.99;United States;https://www.scimagojr.com/journalsearch.php?q=21100337101&tip=sid&clean=0;Computer Science Applications
Multibody System Dynamics;journal;0.823;Q2;74;91;156;3863;524;154;3.13;42.45;Netherlands;https://www.scimagojr.com/journalsearch.php?q=14523&tip=sid&clean=0;Computer Science Applications
Big Data and Cognitive Computing;journal;0.820;Q2;33;183;279;9997;1607;278;5.60;54.63;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101020112&tip=sid&clean=0;Computer Science Applications
Informatics in Education;journal;0.813;Q2;30;22;93;1214;360;92;3.18;55.18;Lithuania;https://www.scimagojr.com/journalsearch.php?q=4100151705&tip=sid&clean=0;Computer Science Applications
Frontiers in Robotics and AI;journal;0.809;Q2;57;258;997;12761;3696;927;3.13;49.46;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100868821&tip=sid&clean=0;Computer Science Applications
Forensic Science International: Digital Investigation;journal;0.808;Q2;65;90;266;3047;981;249;3.18;33.86;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101032719&tip=sid&clean=0;Computer Science Applications
IEEE Multimedia;journal;0.807;Q2;73;47;137;885;431;130;2.68;18.83;United States;https://www.scimagojr.com/journalsearch.php?q=25531&tip=sid&clean=0;Computer Science Applications
Games for health journal;journal;0.804;Q2;47;54;143;2510;523;141;2.88;46.48;United States;https://www.scimagojr.com/journalsearch.php?q=21100775590&tip=sid&clean=0;Computer Science Applications
Frontiers in Virtual Reality;journal;0.803;Q2;22;132;403;7021;1704;381;3.86;53.19;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101107986&tip=sid&clean=0;Computer Science Applications
Publications;journal;0.793;Q2;24;51;157;2103;697;150;5.47;41.24;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100836334&tip=sid&clean=0;Computer Science Applications
CAD Computer Aided Design;journal;0.791;Q2;130;108;270;5236;945;265;3.28;48.48;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18145&tip=sid&clean=0;Computer Science Applications
Virtual Archaeology Review;journal;0.787;Q2;17;18;60;1005;157;59;2.30;55.83;Spain;https://www.scimagojr.com/journalsearch.php?q=21100824034&tip=sid&clean=0;Computer Science Applications
Journal of Computer Applications in Archaeology;journal;0.779;Q2;15;11;53;632;148;53;2.18;57.45;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101041846&tip=sid&clean=0;Computer Science Applications
Digital Geography and Society;journal;0.777;Q2;9;28;39;2048;159;38;4.12;73.14;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101076323&tip=sid&clean=0;Computer Science Applications
Intelligence-Based Medicine;journal;0.773;Q2;11;38;48;1878;205;45;2.28;49.42;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21101076317&tip=sid&clean=0;Computer Science Applications
Research in Learning Technology;journal;0.771;Q2;37;25;84;991;331;83;3.34;39.64;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100229165&tip=sid&clean=0;Computer Science Applications
Speech Communication;journal;0.769;Q2;117;85;219;5221;955;219;3.68;61.42;Netherlands;https://www.scimagojr.com/journalsearch.php?q=23671&tip=sid&clean=0;Computer Science Applications
Frontiers in Neuroinformatics;journal;0.768;Q2;77;93;278;4866;883;269;2.90;52.32;Switzerland;https://www.scimagojr.com/journalsearch.php?q=19700175167&tip=sid&clean=0;Computer Science Applications
Journal of Computing and Information Science in Engineering;journal;0.768;Q2;57;62;256;3394;852;249;3.18;54.74;United States;https://www.scimagojr.com/journalsearch.php?q=20952&tip=sid&clean=0;Computer Science Applications
Digital Health;journal;0.767;Q2;30;573;528;29839;1862;517;3.09;52.08;United States;https://www.scimagojr.com/journalsearch.php?q=21100924250&tip=sid&clean=0;Computer Science Applications
Queueing Systems;journal;0.762;Q2;58;36;227;1082;187;110;0.65;30.06;Netherlands;https://www.scimagojr.com/journalsearch.php?q=19124&tip=sid&clean=0;Computer Science Applications
Law, Innovation and Technology;journal;0.761;Q2;23;25;50;0;160;49;3.24;0.00;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100824892&tip=sid&clean=0;Computer Science Applications
Drones;journal;0.760;Q2;43;706;654;34917;3703;647;5.43;49.46;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101017244&tip=sid&clean=0;Computer Science Applications
Advances and Applications in Bioinformatics and Chemistry;journal;0.755;Q2;19;6;19;371;79;19;3.63;61.83;New Zealand;https://www.scimagojr.com/journalsearch.php?q=19900192734&tip=sid&clean=0;Computer Science Applications
Data Intelligence;journal;0.754;Q2;22;49;142;1933;431;128;1.80;39.45;United States;https://www.scimagojr.com/journalsearch.php?q=21101061989&tip=sid&clean=0;Computer Science Applications
IET Collaborative Intelligent Manufacturing;journal;0.754;Q2;14;23;85;1170;302;80;3.38;50.87;United States;https://www.scimagojr.com/journalsearch.php?q=21101041933&tip=sid&clean=0;Computer Science Applications
Journal of Digital Learning in Teacher Education;journal;0.753;Q2;31;19;65;814;185;47;2.20;42.84;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100894112&tip=sid&clean=0;Computer Science Applications
International Journal of Distance Education Technologies;journal;0.751;Q2;24;7;44;321;194;44;6.26;45.86;United States;https://www.scimagojr.com/journalsearch.php?q=145056&tip=sid&clean=0;Computer Science Applications
Evolving Systems;journal;0.746;Q2;35;112;178;5820;734;174;4.06;51.96;Germany;https://www.scimagojr.com/journalsearch.php?q=19700175286&tip=sid&clean=0;Computer Science Applications
Frontiers in Computer Science;journal;0.746;Q2;21;177;354;9851;1100;324;2.76;55.66;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101062832&tip=sid&clean=0;Computer Science Applications
Journal of Global Optimization;journal;0.743;Q2;96;149;374;5860;765;367;2.02;39.33;Netherlands;https://www.scimagojr.com/journalsearch.php?q=88345&tip=sid&clean=0;Computer Science Applications
Advanced Modeling and Simulation in Engineering Sciences;journal;0.741;Q2;24;17;98;983;334;98;2.25;57.82;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100855984&tip=sid&clean=0;Computer Science Applications
International Journal of Data Science and Analytics;journal;0.739;Q2;31;140;149;7021;603;145;5.02;50.15;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101017225&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Internet of Things;journal;0.738;Q2;12;33;52;1953;181;51;4.60;59.18;United States;https://www.scimagojr.com/journalsearch.php?q=21101083126&tip=sid&clean=0;Computer Science Applications
Journal of Information Technology in Construction;journal;0.733;Q2;58;38;140;2286;639;140;4.45;60.16;Sweden;https://www.scimagojr.com/journalsearch.php?q=15072&tip=sid&clean=0;Computer Science Applications
Computer Methods and Programs in Biomedicine Update;journal;0.731;Q2;12;38;78;1459;369;76;4.73;38.39;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21101145560&tip=sid&clean=0;Computer Science Applications
Astronomy and Computing;journal;0.729;Q2;35;72;173;3498;399;173;1.98;48.58;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100241218&tip=sid&clean=0;Computer Science Applications
International Journal of Telerehabilitation;journal;0.722;Q2;14;24;57;676;202;52;2.21;28.17;United States;https://www.scimagojr.com/journalsearch.php?q=21100916532&tip=sid&clean=0;Computer Science Applications
Journal of Cultural Heritage;journal;0.722;Q2;84;174;507;8957;2106;505;3.92;51.48;France;https://www.scimagojr.com/journalsearch.php?q=57810&tip=sid&clean=0;Computer Science Applications
International Journal of Information and Learning Technology;journal;0.721;Q2;38;39;88;1977;392;87;3.76;50.69;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100398003&tip=sid&clean=0;Computer Science Applications
SN Computer Science;journal;0.721;Q2;35;836;1191;32645;5228;1187;4.34;39.05;Germany;https://www.scimagojr.com/journalsearch.php?q=21101083109&tip=sid&clean=0;Computer Science Applications
